art,gbif_id,datum,lat,lon,unsicherheit_m,ort
netzhexe,3320871901,2021-06-26,52.1981,10.76284,17.0,
netzhexe,3325536101,2021-07-05,52.21252,10.51302,789.0,
netzhexe,3327672268,2021-07-12,52.27145,10.48037,8.0,
netzhexe,3330712242,2021-07-20,51.552,9.94916,24.0,
netzhexe,3330719633,2021-07-16,51.54361,9.94933,16.0,
netzhexe,3335104011,2021-07-23,52.05092,9.6409,3655.0,
netzhexe,3335185968,2021-07-23,52.05092,9.6409,3655.0,
netzhexe,4516657775,2021-07-19,51.78622,10.96247,,
netzhexe,4855287421,2021-07-14,52.25071,10.49396,11.0,
netzhexe,5013622240,2021-07-23,52.0627,9.59896,25.0,TK25 Blatt 3923/2 - Salzhemmendorf / Oldendorf
netzhexe,5013692089,2021-07-10,51.8174,9.89742,25.0,NSG Altendorfer Berg
netzhexe,5018726730,2021-07-13,51.89183,9.85341,25.0,Stroit
netzhexe,5019965037,2021-07-13,51.96118,10.05169,250.0,Heber; Klosterforst
netzhexe,5020246832,2021-07-06,52.29107,9.52448,25.0,Feldmark nordöstlich von Egestorf/Deister mit div. Deisterbä
netzhexe,5021102431,2021-07-05,52.2878,10.51378,250.0,Braunschweig
netzhexe,3384952072,2021-09-15,52.44676,10.80819,176.0,
netzhexe,5013751773,2021-09-08,52.34075,9.65007,25.0,TK25 Blatt 3623/4 - Gehrden / Ronnenberg
netzhexe,5015168782,2021-09-04,52.49511,9.38095,250.0,Steinhuder Meer (Ostufer)
netzhexe,5023262125,2021-09-07,51.89184,9.85341,25.0,Stroit
netzhexe,5086881055,2021-09-12,52.27601,10.57689,14.0,
netzhexe,2803053926,2020-06-20,51.69523,9.86782,372.0,
netzhexe,2803160421,2020-06-24,51.9222,10.42283,751.0,
netzhexe,2984381401,2020-06-24,52.04629,10.37909,8.0,
netzhexe,3925456369,2020-06-25,52.20876,10.33934,385.0,
netzhexe,2823253709,2020-07-17,52.31984,9.55417,65.0,
netzhexe,2984558412,2020-07-16,52.25035,10.49394,5.0,
netzhexe,4527952408,2020-08-29,52.35186,9.74848,7.0,
netzhexe,4930485602,2020-08-29,52.02831,9.34049,30.0,HM Hameln-Pyrmont (Landkreis)
netzhexe,5023309615,2020-08-29,51.58315,10.00169,25.0,TK25 Blatt 4426/1 - Roringen / Waake / Holzerode
netzhexe,2860041506,2020-09-03,51.81616,10.24188,1414.0,
netzhexe,5022460079,2020-10-03,51.67367,10.95698,250.0,TK25 Blatt 4331/2 - Harz / Allrode
netzhexe,5023382129,2020-10-26,51.67367,10.95698,250.0,TK25 Blatt 4331/2 - Harz / Allrode
netzhexe,3995166001,2019-06-16,51.63239,9.31154,5.0,HX Höxter (Kreis)
netzhexe,5027859741,2019-06-19,52.33872,9.87714,25.0,TK25 Blatt 3625/3 - Hannover / Wülferode
netzhexe,5024405551,2017-07-10,51.98649,9.83254,25.0,Antonia -Teich
netzhexe,5022150413,2017-08-02,51.5222,10.90633,250.0,"Stempeda, NSG Alter Stolberg, Königskopf,"
netzhexe,5018430489,2016-06-07,51.98656,9.83276,25.0,TK25 Blatt 4025/1 - Leine / Förste / Wispenstein / Hörsum
netzhexe,3947738304,2015-09-25,52.28011,10.5473,5.0,
netzhexe,5027236417,2015-09-05,51.74279,11.09817,250.0,Rumberg
reizker,6479231679,2026-07-26,53.09303,10.5835,1506.0,
reizker,5837829164,2025-09-28,52.05166,10.98178,1075239.0,
reizker,5868039023,2025-10-17,52.42257,11.69213,,
reizker,5871915829,2025-10-14,51.78271,11.96156,250.0,Elsdorfer Sandkiete
reizker,5889424302,2025-10-31,52.50126,11.44508,,
reizker,5889995475,2025-10-26,52.73363,10.47742,20.0,
reizker,5892259985,2025-10-22,52.90248,9.55038,250.0,Grundloses Moor und Grundloser See bei Walsrode
reizker,6137480398,2025-10-22,53.18064,9.86856,250.0,Haus Ehrhorn & Umgebung
reizker,6183618346,2025-10-22,53.18173,9.86983,14.0,LG VSG Lüneburger Heide
reizker,5901329377,2025-11-16,53.14607,9.81594,5.0,HK - Camp Reinsehlen
reizker,4946709352,2024-09-14,53.03121,9.26844,3.0,
reizker,4976580566,2024-10-26,52.71988,10.45023,9.0,
reizker,4980595107,2024-10-26,52.71869,10.4597,9.0,
reizker,4985395528,2024-10-08,53.27035,10.68387,4.0,LG Bleckede
reizker,4985664817,2024-10-14,53.26647,10.68467,14.0,LG Bleckede
reizker,4986546498,2024-10-08,53.27163,10.6843,5.0,LG Bleckede
reizker,5017561582,2024-10-07,52.93105,9.47159,250.0,"Lehrdetal mit Wald zwischen Wassermühle Stellichte, Gross He"
reizker,5018092691,2024-10-17,52.4977,9.34668,250.0,Steinhuder Meer Nordufer bei der Alten Moorhütte
reizker,5024353246,2024-10-23,52.36751,11.27803,250.0,Calvörder Berge (nordost)
reizker,5087169491,2024-10-30,53.03171,9.26877,15.0,
reizker,5897006567,2024-10-11,53.19414,10.41096,250.0,"Melbeck, östlich B 4"
reizker,6398599225,2024-10-22,51.50173,11.89387,8.0,
reizker,5014171422,2024-11-16,52.4977,9.34668,250.0,Steinhuder Meer Nordufer bei der Alten Moorhütte
reizker,5023699277,2024-11-16,53.42038,11.35265,250.0,Waldgebiet bei Kraak
reizker,5037090260,2024-11-16,52.90816,10.3113,25972.0,
reizker,5896995931,2024-11-17,53.1836,10.51181,250.0,Bienenbüttel - Forst Jungfrau
reizker,5023222668,2023-08-18,53.15382,10.42026,250.0,"Melbeck, Wald zwischen B4 und L233 bzw. Forellenbachtal"
reizker,5025202824,2023-08-05,53.2341,10.4328,250.0,"Lüneburg, Waldfriedhof"
reizker,5025758405,2023-09-12,51.8171,10.97483,250.0,Heers
reizker,5025818924,2023-09-24,53.40372,11.40753,250.0,Waldgebiet östl. Jasnitz
reizker,4461193292,2023-10-24,53.27032,10.68336,7.0,LG Bleckede
reizker,5012637794,2023-10-29,53.19414,10.41096,250.0,"Melbeck, östlich B 4"
reizker,5014283335,2023-10-28,53.15017,9.82332,250.0,Camp Reinsehlen
reizker,5016637362,2023-10-29,53.42038,11.35265,250.0,Waldgebiet bei Kraak
reizker,5017092881,2023-10-29,53.23711,9.87837,250.0,Inzmühlener Moor & Umgebung
reizker,5017625726,2023-10-24,53.19414,10.41096,250.0,"Melbeck, östlich B 4"
reizker,5017979653,2023-10-11,53.15783,10.55401,250.0,Solchstorf SW - UE
reizker,5018231806,2023-10-15,53.15382,10.42026,250.0,"Melbeck, Wald zwischen B4 und L233 bzw. Forellenbachtal"
reizker,5019816977,2023-10-08,53.45808,11.24365,250.0,Viezer Heide (TÜP) und umgebender Wald
reizker,5023548526,2023-10-11,53.2341,10.4328,250.0,"Lüneburg, Waldfriedhof"
reizker,5026143555,2023-10-21,52.53689,9.70311,250.0,Henjeskamp
reizker,4925933282,2023-11-05,53.21805,9.18929,4.0,
reizker,4925950717,2023-11-06,53.15774,9.08413,3.0,
reizker,5021398930,2023-11-11,53.30104,11.15872,250.0,Nationales Naturerbe Lübtheener Heide
reizker,5027728547,2023-11-01,53.15382,10.42026,250.0,"Melbeck, Wald zwischen B4 und L233 bzw. Forellenbachtal"
reizker,5027742997,2023-12-25,53.40372,11.40753,250.0,Waldgebiet östl. Jasnitz
reizker,3995318914,2022-09-11,53.23617,10.70964,25.0,LG Lüneburg (Landkreis)
reizker,3925183192,2022-10-07,52.50451,11.34293,26036.0,
reizker,3925365474,2022-10-09,52.55483,10.21619,168.0,
reizker,3947456896,2022-10-08,52.9704,10.24552,51.0,
reizker,3947597243,2022-10-13,52.55564,10.21475,150.0,
reizker,3947748056,2022-10-11,53.29287,10.23172,87.0,
reizker,3985738902,2022-10-23,53.10908,10.99727,8070.0,
reizker,3996553003,2022-10-13,53.17777,10.46335,25.0,NSG Dieksbeck
reizker,5016730973,2022-10-18,53.45808,11.24365,250.0,Viezer Heide (TÜP) und umgebender Wald
reizker,5022099222,2022-11-06,52.27016,11.05052,250.0,Lappwald bei Walbeck
reizker,5026259975,2022-11-03,53.18649,10.36843,250.0,Am alten Werk
reizker,5015715742,2021-09-04,52.49511,9.38095,250.0,Steinhuder Meer (Ostufer)
reizker,5018671690,2021-09-19,52.52357,9.8738,250.0,TK25 Blatt 3425/3 - Burgwedel / Kleinburgwedel
reizker,5019217382,2021-10-26,53.1235,11.30407,250.0,NSG Binnendünen bei Klein Schmölen und NSG Löcknitztal-Altla
reizker,4058058782,2020-10-06,53.27625,10.69774,,LG Lüneburg (Landkreis)
reizker,4058206104,2020-10-31,53.27606,10.71271,,Elbe - Bleckede
reizker,4058279836,2020-10-03,53.27089,10.68605,,LG Lüneburg (Landkreis)
reizker,4058376937,2020-10-06,53.27563,10.70443,,Elbe - Bleckede
reizker,5015933055,2020-10-31,53.27606,10.71271,25.0,TK25 Blatt 2730/1 - Elbe / Bleckede / Breetze
reizker,5016863266,2020-10-03,53.27089,10.68605,25.0,TK25 Blatt 2730/1 - Elbe / Bleckede / Breetze
reizker,5017783943,2020-10-06,52.4977,9.34668,250.0,Steinhuder Meer Nordufer bei der Alten Moorhütte
reizker,5018075405,2020-10-10,53.45808,11.24365,250.0,Viezer Heide (TÜP) und umgebender Wald
reizker,5021929948,2020-10-06,53.27625,10.69774,25.0,TK25 Blatt 2730/1 - Elbe / Bleckede / Breetze
reizker,2988672596,2020-11-21,52.07164,10.3623,174.0,
reizker,2992874983,2020-11-21,52.07196,10.35871,9.0,
reizker,4057774267,2020-11-08,53.27621,10.7128,,Elbe - Bleckede
reizker,5015471566,2020-11-08,53.27621,10.7128,25.0,TK25 Blatt 2730/1 - Elbe / Bleckede / Breetze
reizker,5022743832,2020-11-03,52.79293,9.66434,250.0,Heide bei Krelingen
reizker,4058251379,2020-12-25,53.26016,10.68971,,LG Lüneburg (Landkreis)
reizker,5024187149,2020-12-25,53.26016,10.68971,25.0,TK25 Blatt 2730/1 - Elbe / Bleckede / Breetze
reizker,5014462691,2019-10-27,53.27459,10.68839,25.0,TK25 Blatt 2730/1 - Elbe / Bleckede / Breetze
reizker,5015838968,2019-10-17,53.26238,10.71846,25.0,TK25 Blatt 2730/1 - Elbe / Bleckede / Breetze
reizker,5023084093,2019-10-20,53.27578,10.69454,25.0,TK25 Blatt 2730/1 - Elbe / Bleckede / Breetze
reizker,5025604883,2019-10-21,51.5237,11.95683,250.0,TK25 Blatt 4437/4 - Halle (Saale)-Nord
reizker,5016139343,2019-11-23,53.19251,10.50131,250.0,Elbeseitenkanal Wulfsdorf-Wendisch Evern
reizker,5021964529,2019-11-18,51.5237,11.95683,250.0,TK25 Blatt 4437/4 - Halle (Saale)-Nord
reizker,1668892189,2017-10-03,51.76951,10.67763,5.0,
reizker,5013964184,2017-10-18,52.26595,11.78575,250.0,Niegripper See mit angrenzendem Altkanal
reizker,5024940702,2017-10-21,52.82284,11.50738,250.0,"Heiligenfelde, Mühlenberg und Kiesgrube"
reizker,5027059815,2017-11-04,53.15017,9.82332,250.0,Camp Reinsehlen
reizker,1453187132,2016-11-01,51.83644,10.58053,5.0,
reizker,1305114850,2015-09-19,52.69261,10.46414,25988.0,
krauseglucke,5087120810,2025-01-11,53.26013,10.48679,2.0,
krauseglucke,5135464099,2025-01-20,53.45351,9.6829,250.0,Buxtehude - Estetal
krauseglucke,5902070299,2025-08-25,53.18673,10.4249,,LG NSG Ilmenauniederung mit Tiergarten
krauseglucke,5796946992,2025-09-10,53.48167,10.24972,,RZ Herzogtum Lauenburg (Landkreis)
krauseglucke,5797122039,2025-09-10,53.01163,10.74121,800.0,UE Uelzen (Landkreis)
krauseglucke,5827479572,2025-09-14,51.71594,11.07898,522.0,
krauseglucke,5827792320,2025-09-10,53.48163,10.24968,25.0,
krauseglucke,5827881632,2025-09-13,53.01636,9.27358,2.0,
krauseglucke,5837349186,2025-09-26,52.53689,9.70311,250.0,Henjeskamp
krauseglucke,5837904563,2025-09-21,53.21634,9.23195,17.0,
krauseglucke,5838297890,2025-09-21,53.21636,9.23204,3.0,
krauseglucke,5902390924,2025-09-10,51.87011,10.04592,,NOM Northeim (Landkreis)
krauseglucke,6147209109,2025-09-23,52.49345,10.73566,139.0,
krauseglucke,5840796394,2025-10-05,53.3987,9.01226,57.0,ROW Rotenburg (Wümme) (Landkreis)
krauseglucke,5844267181,2025-10-09,52.82722,10.22433,3.0,
krauseglucke,5844804829,2025-10-02,52.13311,9.34665,250.0,Hameln Wehlbach-Wald
krauseglucke,5868198400,2025-10-18,53.49513,10.67727,2.0,
krauseglucke,5901819782,2025-10-19,52.65001,9.63307,,HK Heidekreis (Landkreis)
krauseglucke,5902225593,2025-10-08,51.86139,10.58058,35.0,GS Bad Harzburg
krauseglucke,5902398957,2025-10-29,52.75255,9.96636,4.0,CE Celle (Landkreis)
krauseglucke,5902400259,2025-10-08,53.42651,9.87063,8.0,LSG Rosengarten - Kiekeberg - Stuvenwald
krauseglucke,5902555074,2025-10-05,53.22018,10.56197,17.0,LG LSG Lüneburger Heide
krauseglucke,5903047499,2025-10-07,53.27921,10.94536,14.0,BSR Niedersächsische Elbtalaue
krauseglucke,5903060087,2025-10-08,53.40271,9.01017,14.0,ROW Rotenburg (Wümme) (Landkreis)
krauseglucke,6159145540,2025-10-30,52.93352,9.25761,452.0,
krauseglucke,6171230226,2025-10-10,53.01638,9.2608,3.0,
krauseglucke,6411216827,2025-10-13,53.03891,10.00709,8.0,HK Heidekreis (Landkreis)
krauseglucke,5888994600,2025-11-02,52.45988,9.19221,250.0,Mischwald beim Denkhaus in Loccum
krauseglucke,5892503852,2025-11-04,53.26669,10.39859,29.0,
krauseglucke,5897211641,2025-11-19,53.21662,9.22813,25.0,
krauseglucke,5901292674,2025-11-09,53.0427,10.96458,16.0,DAN Zernien
krauseglucke,5901362798,2025-11-07,53.06082,11.44394,5.0,DAN Höhbeck
krauseglucke,5901983890,2025-11-09,53.04266,10.96433,5.0,DAN Zernien
krauseglucke,5902210285,2025-11-09,52.58767,10.49234,,GIF Ummern
krauseglucke,5902873168,2025-11-26,52.49793,10.02584,9.0,LSG Burgdorfer Holz
krauseglucke,6159218958,2025-11-02,52.93537,9.25217,95.0,
krauseglucke,5918308007,2025-12-10,53.16269,10.35739,12.0,LG Embsen
krauseglucke,4957599138,2024-09-26,53.06756,11.00397,,Drawehn - N2000
krauseglucke,6195286228,2024-09-19,52.06668,11.2434,490.0,
krauseglucke,4954754291,2024-10-12,52.98642,11.88672,170.0,
krauseglucke,4957494871,2024-10-02,52.3244,11.32265,5.0,BK Börde (Landkreis)
krauseglucke,4976285806,2024-10-26,52.71679,10.47902,8.0,
krauseglucke,4976671740,2024-10-12,52.98543,11.8802,3299.0,
krauseglucke,4981931574,2024-10-30,53.02573,9.26293,20.0,
krauseglucke,4985405560,2024-10-15,52.75866,9.91091,,Übungsplatz Bergen
krauseglucke,4985881612,2024-10-15,52.44227,10.91408,,GIF Rühen LSG Drömling
krauseglucke,4986471417,2024-10-03,53.24246,10.70812,5.0,LG Lüneburg (Landkreis)
krauseglucke,5014673967,2024-10-12,52.53689,9.70311,250.0,Henjeskamp
krauseglucke,5023290471,2024-10-04,53.40372,11.40753,250.0,Waldgebiet östl. Jasnitz
krauseglucke,5023379759,2024-10-26,52.44976,9.14762,250.0,Klosterwald Loccum
krauseglucke,5897009169,2024-10-11,53.19414,10.41096,250.0,"Melbeck, östlich B 4"
krauseglucke,4985783864,2024-11-21,53.30467,9.75738,12.0,WL Harburg (Landkreis)
krauseglucke,4986518959,2024-11-18,53.11776,9.81786,,Lüneburger Heide - N2000
krauseglucke,4994110934,2024-11-29,53.0566,9.3149,106.0,
krauseglucke,5896995971,2024-11-25,53.19414,10.41096,250.0,"Melbeck, östlich B 4"
krauseglucke,4989605267,2024-12-07,53.34842,10.06488,5.0,LSG Buchwedel und Umgebung
krauseglucke,4995577889,2024-12-10,52.49678,10.03443,5.0,LSG Burgdorfer Holz
krauseglucke,5062899121,2024-12-25,53.11534,9.81448,25.0,
krauseglucke,5135639335,2024-12-31,53.25207,10.06263,250.0,Toppenstedter Wald
krauseglucke,4177508810,2023-08-14,52.45097,10.7868,,
krauseglucke,4405288795,2023-08-22,51.50698,10.15362,519.0,
krauseglucke,4407530355,2023-09-01,52.13123,9.33217,,
krauseglucke,4407573618,2023-09-03,53.42513,9.67345,,
krauseglucke,4413754270,2023-09-08,53.19205,10.96268,2859.0,
krauseglucke,4413854333,2023-09-03,53.42477,9.67311,,
krauseglucke,4420713778,2023-09-17,53.29947,9.84843,,
krauseglucke,4438937080,2023-09-28,53.23478,9.84191,175.0,
krauseglucke,4459626545,2023-09-29,52.89212,10.0933,11.0,LSG Südheide im Landkreis Celle
krauseglucke,4459799045,2023-09-04,53.24259,9.89344,7.0,LG VSG Lüneburger Heide
krauseglucke,4460737919,2023-09-04,51.65842,10.67711,,Bergwiesen und Wolfsbachtal bei Hohegeiß - N2000
krauseglucke,4926284406,2023-09-23,53.14093,9.36876,4.0,
krauseglucke,5012583845,2023-09-24,53.40372,11.40753,250.0,Waldgebiet östl. Jasnitz
krauseglucke,5013893877,2023-09-01,52.12361,9.37388,250.0,TK25 Blatt 3822/3 - Weser / Hameln
krauseglucke,5023407837,2023-09-24,52.53001,10.23067,250.0,NSG Bohlenbruch
krauseglucke,5025636609,2023-09-09,52.45988,9.19221,250.0,Mischwald beim Denkhaus in Loccum
krauseglucke,4430542903,2023-10-03,52.74575,10.35022,809.0,
krauseglucke,4430586020,2023-10-14,52.27193,11.36439,4.0,
krauseglucke,4431229840,2023-10-22,53.05564,9.31923,25.0,
krauseglucke,4436449909,2023-10-22,52.48399,9.6759,7.0,
krauseglucke,4438818046,2023-10-06,51.51081,10.18221,2000.0,
krauseglucke,4438995337,2023-10-29,53.28118,10.1545,,
krauseglucke,4460925545,2023-10-06,53.03348,11.45074,,DAN Elbufer-Drawehn NP
krauseglucke,4461851106,2023-10-03,53.44397,9.88801,7.0,LSG Rosengarten - Kiekeberg - Stuvenwald
krauseglucke,4887994739,2023-10-29,53.12838,9.82444,28.0,LG VSG Lüneburger Heide
krauseglucke,5013374122,2023-10-18,52.45988,9.19221,250.0,Mischwald beim Denkhaus in Loccum
krauseglucke,5016000526,2023-10-23,53.15382,10.42026,250.0,"Melbeck, Wald zwischen B4 und L233 bzw. Forellenbachtal"
krauseglucke,5017881072,2023-10-28,53.11587,9.83294,250.0,Heideflächen östlich Schneverdingen
krauseglucke,5018342119,2023-10-07,52.53689,9.70311,250.0,Henjeskamp
krauseglucke,5020549649,2023-10-21,52.53689,9.70311,250.0,Henjeskamp
krauseglucke,5021089207,2023-10-14,53.09948,10.33785,250.0,Süsing
krauseglucke,5021494933,2023-10-22,52.2258,11.05208,25.0,TK25 Blatt 3732/3 - Helmstedt
krauseglucke,5024981262,2023-10-29,53.2814,10.15537,25.0,TK25 Blatt 2726/2 - Lüneburger Heide / Toppenstedt
krauseglucke,5028193821,2023-10-25,52.92466,9.58097,250.0,Ebbingen Wald zwischen Fahlbecke und Ostermoor
krauseglucke,4440653189,2023-11-11,51.62667,10.62312,24.0,
krauseglucke,4442379113,2023-11-12,52.63604,9.293,12.0,
krauseglucke,4442515510,2023-11-18,51.56549,9.97043,6.0,
krauseglucke,4460217964,2023-11-26,52.46265,9.87609,15.0,H Isernhagen LSG Obere Wietze
krauseglucke,4926207550,2023-11-01,53.14715,9.08362,12.0,
krauseglucke,5019688592,2023-11-26,52.46332,9.86434,250.0,Lohner Wald
krauseglucke,4925965011,2023-12-23,53.19179,9.18195,3.0,
krauseglucke,3994326491,2022-08-20,51.70821,11.24292,22.0,
krauseglucke,3912189185,2022-09-13,52.25175,10.46301,155.0,
krauseglucke,3912353464,2022-09-15,52.24928,10.46421,40.0,
krauseglucke,3915322995,2022-09-19,52.48325,9.67339,6.0,
krauseglucke,3923291612,2022-09-16,52.29974,10.37336,4.0,
krauseglucke,3923453761,2022-09-13,52.61445,10.01583,4.0,
krauseglucke,3923523833,2022-09-28,52.45021,10.81404,,
krauseglucke,3966630223,2022-09-11,51.51347,11.93847,1740.0,
krauseglucke,3995009855,2022-09-17,52.79509,10.86734,13.0,SAW Altmarkkreis Salzwedel (Landkreis)
krauseglucke,3995227148,2022-09-18,52.10357,9.89852,10.0,HI VSG Hildesheimer Wald
krauseglucke,3995282896,2022-09-13,52.0478,10.1722,48.0,HI LSG Hainberg
krauseglucke,3995303772,2022-09-10,53.065,10.83033,16.0,UE Uelzen (Landkreis)
krauseglucke,3995319067,2022-09-12,53.19749,10.83245,25.0,LG LSG Lüneburger Heide
krauseglucke,3995360513,2022-09-28,52.79392,10.8655,27.0,SAW Altmarkkreis Salzwedel (Landkreis)
krauseglucke,3995428252,2022-09-28,52.45021,10.81404,,"LSG Wolfsburger Moor, Butterberg und Lerchenberg"
krauseglucke,3995451120,2022-09-18,53.25276,11.99007,,PR Prignitz (Landkreis)
krauseglucke,3995487292,2022-09-10,53.06636,10.82595,74.0,UE Uelzen (Landkreis)
krauseglucke,3995514500,2022-09-24,53.24342,10.68153,5.0,LG Lüneburg (Landkreis)
krauseglucke,3995638884,2022-09-24,53.24342,10.68153,5.0,LG Lüneburg (Landkreis)
krauseglucke,3995883185,2022-09-25,52.2415,9.61469,10.0,LSG Norddeister
krauseglucke,3996174503,2022-09-10,53.14337,10.86946,5.0,Drawehn - N2000
krauseglucke,3996466029,2022-09-28,52.28645,9.21925,7.0,LSG Bückeberge
krauseglucke,3996480436,2022-09-15,53.22875,10.80674,23.0,LG LSG Lüneburger Heide
krauseglucke,3996696648,2022-09-27,52.4699,9.89026,5.0,H Isernhagen
krauseglucke,3996798664,2022-09-13,52.04771,10.17254,5.0,HI LSG Hainberg
krauseglucke,3996912757,2022-09-26,53.11735,9.83566,6.0,LG VSG Lüneburger Heide
krauseglucke,3997104309,2022-09-22,52.63214,9.65834,10.0,HK Heidekreis (Landkreis)
krauseglucke,3997142951,2022-09-30,53.21118,10.33526,9.0,LG LSG Lüneburger Heide
krauseglucke,3997157148,2022-09-18,52.10358,9.8987,20.0,HI VSG Hildesheimer Wald
krauseglucke,3997261181,2022-09-25,53.1793,10.46354,9.0,NSG Dieksbeck
krauseglucke,3997391319,2022-09-25,53.07633,9.98855,4.0,HK Heidekreis (Landkreis)
krauseglucke,3997423606,2022-09-30,51.57182,9.73847,9.0,GÖ Göttingen (Landkreis)
krauseglucke,3997510973,2022-09-18,52.28664,9.21961,6.0,LSG Bückeberge
krauseglucke,3997641767,2022-09-22,52.09131,9.32484,,LSG Hamelner Stadtforsten (Südwest)
krauseglucke,4440805669,2022-09-20,52.84063,10.32045,1589.0,
krauseglucke,4442407658,2022-09-20,52.76592,10.48916,10286.0,
krauseglucke,5013204480,2022-09-30,52.37182,10.83049,25.0,TK25 Blatt 3630/2 - Wolfsburg / Detmerode / Barnstorf
krauseglucke,5017678370,2022-09-25,52.54154,9.83,250.0,Sprillgehege
krauseglucke,5019023540,2022-09-18,52.53001,10.23067,250.0,NSG Bohlenbruch
krauseglucke,5021994543,2022-09-23,52.37226,10.82973,25.0,TK25 Blatt 3630/2 - Wolfsburg / Detmerode / Barnstorf
krauseglucke,5025467341,2022-09-15,53.16673,10.00609,250.0,Döhler Fuhren
krauseglucke,5027048045,2022-09-24,52.53689,9.70311,250.0,Henjeskamp
krauseglucke,5027337390,2022-09-17,52.44976,9.14762,250.0,Klosterwald Loccum
krauseglucke,3925087190,2022-10-07,52.58229,11.26077,231.0,
krauseglucke,3925161709,2022-10-02,52.45572,10.80829,,
krauseglucke,3925455075,2022-10-05,51.52154,11.91621,26196.0,
krauseglucke,3947405227,2022-10-13,52.54435,10.24393,378.0,
krauseglucke,3947475992,2022-10-10,52.24888,10.46499,37.0,
krauseglucke,3947710579,2022-10-23,51.69176,11.25302,13.0,
krauseglucke,3947799507,2022-10-23,53.23571,9.84186,175.0,
krauseglucke,3961135016,2022-10-28,52.2921,10.33302,4.0,
krauseglucke,3995107141,2022-10-02,53.19004,10.01769,5.0,WL Egestorf
krauseglucke,3995280151,2022-10-13,53.10423,9.91324,25.0,LG VSG Lüneburger Heide
krauseglucke,3995477386,2022-10-02,52.45572,10.80829,,"LSG Wolfsburger Moor, Butterberg und Lerchenberg"
krauseglucke,3995876258,2022-10-02,53.18414,10.44323,64.0,LG Lüneburg (Landkreis)
krauseglucke,3996104677,2022-10-08,52.54233,9.56666,,LSG Moorgeest
krauseglucke,3996158133,2022-10-14,53.14312,10.35427,25.0,LG LSG Lüneburger Heide
krauseglucke,3996171615,2022-10-03,53.2385,10.81147,28.0,LG LSG Lüneburger Heide
krauseglucke,3996374818,2022-10-07,53.21109,10.3483,7.0,LG LSG Lüneburger Heide
krauseglucke,3996466228,2022-10-03,53.23567,10.32435,16.0,LG LSG Lüneburger Heide
krauseglucke,3996854037,2022-10-03,52.04763,10.1723,16.0,HI LSG Hainberg
krauseglucke,3997488365,2022-10-07,52.59677,11.29756,,SAW Altmarkkreis Salzwedel (Landkreis)
krauseglucke,4056395472,2022-10-03,52.81566,9.66782,16.0,HK Heidekreis (Landkreis)
krauseglucke,4056438914,2022-10-22,53.16566,10.36388,25.0,LG Lüneburg (Landkreis)
krauseglucke,4056566167,2022-10-31,52.52325,10.67509,4.0,LSG Ostheide
krauseglucke,4056576839,2022-10-16,53.00256,10.99481,25.0,DAN Lüchow-Dannenberg (Landkreis)
