id,lat,lon,ph,cec,sand,clay,silt,humus,stickstoff
F53.117_9.033,53.117,9.033,5.4,20.63,65.77,13.0,21.2,79.2,5.37
F52.083_10.027,52.083,10.027,6.53,23.2,25.77,32.13,42.1,36.0,3.17
F51.743_10.959,51.743,10.959,5.53,24.53,22.03,28.1,49.87,53.23,3.57
F52.027_10.469,52.027,10.469,6.77,22.27,25.47,28.33,46.17,33.53,3.8
F51.697_9.355,51.697,9.355,5.07,19.43,19.37,26.33,54.33,55.77,3.83
F52.687_9.803,52.687,9.803,5.2,21.17,65.37,15.3,19.33,43.07,3.22
F53.159_11.181,53.159,11.181,5.27,20.47,72.57,11.1,16.37,53.17,3.9
F52.436_9.776,52.436,9.776,5.8,20.73,53.17,23.2,23.63,46.17,3.91
F52.887_11.443,52.887,11.443,5.03,23.0,65.73,8.8,25.43,56.13,3.89
F52.233_10.569,52.233,10.569,5.47,23.53,31.13,25.67,43.2,51.17,4.04
F51.947_10.511,51.947,10.511,6.87,21.53,24.53,32.83,42.63,33.93,2.75
F53.184_10.512,53.184,10.512,5.4,20.17,61.4,12.33,26.27,54.8,3.54
F53.157_9.962,53.157,9.962,5.27,18.7,44.63,16.73,38.63,66.7,3.31
F52.228_10.58,52.228,10.58,5.43,24.47,39.2,21.63,39.17,47.9,3.67
F51.535_9.959,51.535,9.959,5.4,20.07,34.37,28.63,36.97,48.47,3.1
F52.434_9.373,52.434,9.373,6.23,20.8,49.93,18.2,31.9,31.3,2.92
F52.251_9.586,52.251,9.586,5.27,19.37,20.8,27.77,51.43,42.17,3.76
F53.093_9.824,53.093,9.824,4.93,21.07,59.77,14.0,26.2,67.7,3.84
F53.436_9.664,53.436,9.664,5.27,18.6,70.5,11.2,18.3,70.87,5.07
F51.844_9.387,51.844,9.387,4.93,22.27,14.23,27.87,57.97,66.17,3.61
F52.924_9.457,52.924,9.457,5.3,17.6,67.13,9.47,23.4,45.2,3.23
F51.591_10.423,51.591,10.423,5.67,23.37,21.7,33.23,45.03,48.4,3.93
F53.133_10.76,53.133,10.76,5.27,18.9,64.03,13.23,22.73,64.07,3.19
F52.264_10.277,52.264,10.277,5.97,20.0,26.27,24.8,48.9,30.57,2.76
F52.607_10.025,52.607,10.025,5.6,21.73,72.2,12.03,15.8,43.23,2.82
F52.495_9.771,52.495,9.771,5.63,20.97,57.53,19.33,23.13,58.67,3.81
F51.69_11.271,51.69,11.271,5.37,25.07,18.13,30.0,51.83,42.43,4.12
F53.13_9.905,53.13,9.905,5.23,19.6,73.53,10.07,16.4,60.57,3.51
F52.367_9.83,52.367,9.83,5.27,22.33,43.53,21.27,35.23,49.9,4.38
F52.448_10.455,52.448,10.455,4.97,20.17,62.53,16.0,21.43,64.23,3.14
F53.174_10.024,53.174,10.024,5.3,19.23,72.93,9.93,17.1,54.83,4.0
F52.557_9.293,52.557,9.293,5.87,19.27,72.43,7.93,19.63,39.0,2.73
F52.446_9.95,52.446,9.95,5.93,19.67,50.97,24.7,24.27,32.03,3.05
F51.691_11.125,51.691,11.125,5.27,20.1,21.77,23.83,54.4,51.93,3.28
F53.144_9.823,53.144,9.823,5.77,20.1,51.47,12.5,36.03,47.8,4.07
F51.518_9.557,51.518,9.557,4.77,22.57,21.53,26.63,51.83,51.37,3.53
F52.276_9.787,52.276,9.787,5.83,20.33,28.23,26.8,44.97,45.43,3.12
F52.337_9.87,52.337,9.87,5.1,18.87,39.77,27.4,32.83,37.27,2.97
F52.383_9.764,52.383,9.764,5.33,19.33,48.63,20.9,30.5,55.37,3.9
F51.805_10.448,51.805,10.448,4.87,28.77,21.83,27.4,50.77,83.5,4.88
F52.59_10.14,52.59,10.14,6.07,18.33,67.83,17.07,15.0,36.5,3.34
F53.257_10.451,53.257,10.451,5.33,21.83,69.37,9.9,20.73,59.13,3.92
F52.534_9.82,52.534,9.82,5.83,19.7,54.97,21.63,23.43,41.67,3.54
F53.215_10.308,53.215,10.308,6.1,21.47,62.5,10.63,26.87,45.8,3.29
F53.282_10.706,53.282,10.706,5.47,18.77,58.37,16.5,25.13,52.2,3.19
F53.157_9.828,53.157,9.828,5.73,21.73,71.43,10.7,17.87,54.43,4.43
F53.222_10.414,53.222,10.414,5.57,20.6,63.03,12.93,24.07,54.3,4.83
F53.233_9.953,53.233,9.953,5.2,20.47,50.13,15.43,34.43,54.93,3.42
F52.762_9.99,52.762,9.99,4.9,19.53,58.2,16.27,25.57,45.0,2.89
F52.37_10.824,52.37,10.824,5.03,22.67,48.77,18.83,32.37,46.53,3.14
F53.28_10.777,53.28,10.777,5.47,18.8,61.53,15.97,22.57,58.23,3.35
F52.908_9.438,52.908,9.438,5.43,18.33,68.07,10.2,21.73,52.97,4.48
F51.711_9.483,51.711,9.483,4.9,24.17,18.0,25.03,56.97,67.8,4.07
F53.144_9.835,53.144,9.835,5.03,19.9,59.3,10.2,30.47,59.23,3.86
F52.415_10.018,52.415,10.018,5.2,19.57,48.27,23.47,28.27,41.47,3.24
F53.374_10.948,53.374,10.948,5.43,20.77,61.2,13.57,25.23,52.07,3.81
F51.569_9.912,51.569,9.912,6.47,22.3,36.4,25.77,37.8,30.37,3.12
F51.801_9.663,51.801,9.663,5.0,21.7,22.7,30.53,46.77,53.53,3.03
F51.725_10.614,51.725,10.614,4.93,27.63,24.2,29.63,46.17,73.57,5.02
F52.456_10.885,52.456,10.885,5.8,23.97,60.53,15.43,24.03,58.47,5.16
F52.993_10.589,52.993,10.589,5.4,21.9,64.57,11.23,24.23,44.9,3.36
F52.103_10.328,52.103,10.328,5.33,20.93,21.57,32.03,46.37,56.2,3.83
F52.341_10.706,52.341,10.706,5.13,22.67,52.33,17.67,30.0,40.7,3.62
F52.331_11.625,52.331,11.625,5.83,22.7,52.43,16.17,31.4,35.2,4.43
F53.457_10.631,53.457,10.631,5.4,19.33,56.83,17.53,25.63,55.63,3.59
F52.239_10.528,52.239,10.528,6.0,23.3,36.23,25.3,38.53,43.57,4.55
F53.001_11.603,53.001,11.603,5.43,22.53,75.97,10.3,13.77,47.07,4.2
F53.042_11.433,53.042,11.433,5.8,21.73,72.07,9.53,18.4,47.73,3.97
F52.2_10.754,52.2,10.754,5.27,18.63,24.47,30.4,45.13,50.17,3.42
F51.882_10.541,51.882,10.541,5.53,20.23,26.7,26.8,46.53,43.43,3.45
F52.342_9.754,52.342,9.754,6.0,20.07,45.33,22.87,31.8,43.7,3.27
F53.14_10.876,53.14,10.876,5.27,19.9,52.9,15.6,31.5,37.73,3.01
F51.507_11.924,51.507,11.924,5.47,24.23,26.53,21.03,52.43,46.57,4.42
F53.241_10.432,53.241,10.432,5.4,22.33,65.87,13.03,21.13,52.63,3.77
F52.216_9.528,52.216,9.528,5.07,21.9,13.4,29.37,57.3,57.77,4.04
F51.84_10.108,51.84,10.108,5.6,19.6,19.77,29.5,50.73,35.2,3.23
F53.021_11.691,53.021,11.691,5.3,23.63,71.9,10.27,17.83,48.5,4.56
F51.593_9.424,51.593,9.424,5.5,21.6,25.1,23.53,51.37,43.23,3.87
F53.145_9.898,53.145,9.898,5.37,18.8,70.43,10.13,19.47,42.07,3.82
F52.389_10.723,52.389,10.723,5.33,22.93,48.8,17.3,33.97,43.53,3.85
F52.498_9.293,52.498,9.293,6.0,19.93,64.4,12.47,23.1,37.33,2.94
F52.288_10.358,52.288,10.358,5.37,21.57,30.13,21.77,48.1,42.03,2.88
F53.469_10.05,53.469,10.05,6.0,27.63,42.37,20.77,36.9,79.87,5.62
F52.179_9.349,52.179,9.349,5.2,19.23,26.5,27.03,46.47,46.07,3.73
F51.727_10.941,51.727,10.941,5.47,22.07,22.37,24.53,53.1,37.63,3.75
F53.115_9.814,53.115,9.814,4.93,19.0,66.63,10.33,23.03,65.7,3.32
F51.687_10.308,51.687,10.308,5.23,20.37,30.87,26.77,42.43,51.5,3.14
F53.057_10.564,53.057,10.564,5.17,20.37,62.3,11.03,26.63,60.13,3.78
F52.228_9.036,52.228,9.036,5.2,19.83,18.73,22.67,58.6,49.6,3.65
F53.136_10.237,53.136,10.237,5.03,18.8,56.63,11.6,31.77,48.87,3.02
F52.464_9.868,52.464,9.868,5.37,20.87,45.5,26.63,27.87,47.7,3.37
F52.107_9.947,52.107,9.947,6.77,20.83,19.8,29.6,50.6,35.07,2.81
F52.517_9.63,52.517,9.63,5.4,19.47,51.8,19.67,28.5,39.47,3.45
F52.096_9.336,52.096,9.336,5.23,18.6,20.1,28.63,51.27,55.87,3.68
F51.716_10.662,51.716,10.662,5.0,26.07,24.3,28.07,47.63,90.83,5.36
F52.082_11.221,52.082,11.221,4.97,25.77,34.23,22.77,43.0,40.63,3.5
F53.308_11.539,53.308,11.539,5.93,21.67,79.67,7.07,13.27,41.37,4.09
F52.253_9.482,52.253,9.482,4.83,24.97,16.5,26.67,56.9,62.83,4.25
F52.002_9.854,52.002,9.854,6.17,19.53,18.13,28.7,53.2,36.03,3.48
F52.267_10.56,52.267,10.56,5.4,23.33,36.37,23.33,40.3,54.3,4.13
F52.839_10.274,52.839,10.274,5.03,18.4,41.87,21.77,36.37,59.37,3.36
F51.824_10.457,51.824,10.457,4.87,25.43,26.53,29.07,44.4,90.77,4.57
F51.923_9.078,51.923,9.078,6.03,19.27,17.43,29.63,52.93,41.8,3.75
F52.342_10.294,52.342,10.294,6.13,22.4,50.33,21.97,27.67,41.2,3.62
F52.32_9.481,52.32,9.481,6.33,20.37,33.9,22.17,43.97,37.17,3.32
F53.078_10.201,53.078,10.201,5.0,17.97,70.53,10.47,19.0,58.0,4.01
F51.575_9.427,51.575,9.427,5.9,20.47,25.73,24.77,49.5,41.93,3.26
F53.24_11.214,53.24,11.214,5.47,20.9,77.23,7.5,15.23,71.3,4.78
F51.609_10.53,51.609,10.53,4.77,26.6,24.0,29.37,46.67,80.0,4.22
F52.239_9.609,52.239,9.609,5.23,18.53,22.5,28.57,48.93,44.13,3.52
F52.195_10.755,52.195,10.755,5.4,18.57,21.07,33.53,45.4,51.57,3.21
F52.408_10.564,52.408,10.564,6.23,22.07,55.23,16.43,28.33,28.0,3.76
F51.971_11.614,51.971,11.614,6.97,23.07,35.0,25.47,39.5,29.73,3.37
F51.535_9.96,51.535,9.96,5.3,20.03,32.7,28.7,38.63,53.5,3.2
F53.154_10.256,53.154,10.256,5.4,18.5,55.8,12.87,31.33,42.57,2.65
F51.564_10.158,51.564,10.158,6.27,20.8,43.9,25.73,30.37,44.47,3.33
F52.281_10.513,52.281,10.513,5.87,21.73,38.77,28.63,32.67,49.77,4.25
F51.94_11.404,51.94,11.404,7.3,24.1,16.5,23.7,59.73,34.4,3.26
F51.796_11.672,51.796,11.672,5.73,24.53,21.17,25.97,52.9,44.17,4.58
F53.283_10.705,53.283,10.705,5.4,18.27,59.73,15.73,24.53,52.73,3.28
F52.282_11.313,52.282,11.313,4.9,21.63,52.77,15.27,31.97,48.07,3.87
F52.036_10.409,52.036,10.409,5.37,24.23,26.2,31.47,42.27,42.17,3.64
F51.619_10.442,51.619,10.442,5.3,20.17,27.87,25.97,46.17,44.73,3.36
F52.407_10.487,52.407,10.487,5.07,21.1,56.6,17.7,25.7,49.2,3.24
F53.166_9.952,53.166,9.952,5.13,19.23,40.0,17.27,42.7,54.77,3.54
F53.043_11.422,53.043,11.422,6.1,22.53,71.33,9.87,18.8,34.4,3.6
F52.499_9.715,52.499,9.715,5.37,19.57,55.3,19.1,25.57,40.77,3.32
F52.51_10.857,52.51,10.857,4.8,21.37,57.53,16.77,25.67,45.53,3.7
F53.435_9.857,53.435,9.857,4.9,17.7,49.67,14.33,36.0,56.53,3.29
F52.361_9.788,52.361,9.788,5.33,19.23,40.77,22.03,37.2,47.47,3.46
F51.624_10.374,51.624,10.374,6.43,21.33,28.5,28.4,43.13,30.13,2.95
F51.929_10.504,51.929,10.504,5.73,20.9,25.83,32.43,41.7,42.5,3.42
F53.476_10.599,53.476,10.599,6.2,19.17,68.03,12.47,19.47,50.0,2.94
F53.283_10.319,53.283,10.319,6.1,20.93,65.1,13.8,21.1,48.9,3.53
F53.489_9.878,53.489,9.878,5.63,26.07,36.03,26.73,37.23,99.23,6.25
F53.219_10.423,53.219,10.423,5.33,19.43,62.6,11.27,26.1,51.1,3.98
F52.988_9.536,52.988,9.536,5.63,21.8,74.83,8.97,16.23,48.23,3.77
F53.253_11.99,53.253,11.99,5.4,21.2,74.2,7.63,18.13,53.13,4.16
F53.127_9.901,53.127,9.901,5.33,20.27,74.9,9.1,16.0,56.2,3.84
F52.338_10.732,52.338,10.732,4.97,21.37,49.13,17.67,33.17,46.57,3.91
F52.575_10.088,52.575,10.088,6.27,18.3,68.73,14.7,16.57,40.47,3.09
F53.22_11.35,53.22,11.35,6.0,21.57,73.9,8.33,17.77,35.13,3.42
F51.618_11.228,51.618,11.228,6.73,22.2,16.67,28.2,55.13,29.27,3.18
F52.227_10.561,52.227,10.561,5.43,23.53,39.73,24.97,35.27,50.1,4.04
F52.046_10.203,52.046,10.203,5.33,19.3,18.97,31.87,49.13,46.67,3.3
F52.3_10.551,52.3,10.551,5.63,23.77,45.6,21.87,32.5,36.73,3.7
F51.819_9.373,51.819,9.373,5.27,22.13,12.87,30.5,56.63,49.57,3.7
F52.366_9.27,52.366,9.27,6.17,22.2,40.67,18.73,40.57,38.9,3.46
F53.131_9.755,53.131,9.755,5.3,19.1,73.87,8.4,17.73,62.83,3.56
F53.355_9.719,53.355,9.719,5.17,19.07,72.5,8.77,18.7,58.33,3.77
F52.061_10.517,52.061,10.517,5.27,23.07,25.53,29.17,45.3,45.07,4.26
F53.033_9.223,53.033,9.223,5.17,20.67,63.77,14.53,21.73,58.7,3.48
F52.48_9.467,52.48,9.467,5.23,22.23,53.5,19.5,27.03,42.83,3.63
F51.783_11.962,51.783,11.962,6.2,21.43,52.93,18.93,28.13,32.8,3.39
F52.432_9.893,52.432,9.893,5.6,19.3,48.73,22.8,28.5,39.63,3.39
F51.737_11.014,51.737,11.014,5.57,22.97,21.93,27.77,50.27,40.57,3.63
F52.431_9.232,52.431,9.232,5.77,20.8,40.5,21.3,38.17,37.07,3.58
F52.92_9.999,52.92,9.999,5.57,21.0,74.37,9.83,15.8,44.93,3.84
F52.282_10.766,52.282,10.766,5.33,22.9,39.9,19.57,40.53,52.0,3.67
F52.252_10.52,52.252,10.52,5.9,22.93,34.2,23.93,41.83,48.37,4.61
F53.273_11.544,53.273,11.544,5.7,20.5,76.57,6.97,16.47,39.37,3.68
F51.652_11.119,51.652,11.119,5.37,22.43,22.03,29.07,48.93,41.87,4.2
F52.323_10.582,52.323,10.582,5.2,21.87,38.73,27.23,34.0,47.03,3.0
F53.44_9.928,53.44,9.928,5.07,18.3,48.03,16.57,35.37,65.9,3.68
F53.39_11.055,53.39,11.055,5.6,19.8,65.1,12.77,22.2,56.57,4.32
F52.451_10.724,52.451,10.724,5.2,21.87,58.23,16.4,25.33,46.57,3.74
F52.02_10.353,52.02,10.353,6.2,21.33,22.77,31.03,46.2,36.27,3.42
F53.406_10.235,53.406,10.235,5.87,26.8,57.1,15.13,27.77,78.73,4.33
F52.823_9.239,52.823,9.239,5.2,18.83,59.23,13.07,27.73,59.53,3.28
F53.167_10.391,53.167,10.391,5.4,20.37,66.97,13.37,19.67,54.23,4.25
F53.13_9.913,53.13,9.913,5.8,20.43,72.13,9.83,18.0,56.0,4.39
F51.715_11.21,51.715,11.21,5.57,26.53,17.17,26.53,56.3,59.67,4.65
F51.734_9.602,51.734,9.602,4.63,23.27,19.83,25.37,54.8,72.2,4.03
F52.282_10.783,52.282,10.783,5.7,23.1,44.43,21.83,33.73,35.93,4.15
F52.312_9.682,52.312,9.682,5.67,19.47,40.6,23.7,35.67,45.1,3.26
F51.839_10.58,51.839,10.58,5.13,27.67,23.43,28.47,48.07,90.0,4.71
F51.507_9.984,51.507,9.984,5.7,22.33,31.93,24.97,43.07,30.07,2.79
F52.304_10.354,52.304,10.354,5.23,21.5,38.17,21.8,40.03,45.8,3.15
F51.738_9.825,51.738,9.825,5.13,22.73,21.77,33.8,44.4,51.97,3.91
F52.371_9.819,52.371,9.819,5.6,21.63,52.2,19.7,28.2,39.97,4.7
F53.14_9.933,53.14,9.933,5.33,19.73,46.23,14.23,39.57,74.13,3.74
F52.501_9.24,52.501,9.24,5.1,21.23,59.77,14.7,25.53,47.77,3.53
F52.494_9.277,52.494,9.277,5.53,18.77,63.07,16.17,20.8,44.47,3.16
F53.288_10.699,53.288,10.699,5.5,18.27,59.83,17.73,22.43,55.27,3.47
F52.374_9.815,52.374,9.815,5.77,20.8,52.5,18.8,28.73,42.03,3.98
F53.194_10.342,53.194,10.342,5.37,21.43,62.8,11.57,25.6,48.3,3.86
F52.107_10.374,52.107,10.374,6.27,21.47,20.63,27.1,52.27,42.07,2.97
F52.626_10.041,52.626,10.041,5.47,19.2,71.67,12.27,16.03,43.97,3.48
F51.87_10.56,51.87,10.56,5.43,20.6,25.73,30.77,43.53,51.67,3.71
F51.616_9.594,51.616,9.594,5.07,18.77,24.07,30.63,45.27,45.73,3.87
F52.432_9.944,52.432,9.944,5.23,19.37,45.73,28.27,25.97,39.8,3.13
F51.682_9.766,51.682,9.766,4.9,23.33,23.0,27.87,49.17,67.17,4.1
F51.708_10.794,51.708,10.794,4.8,23.1,20.03,28.27,51.7,80.5,4.25
F51.545_9.506,51.545,9.506,4.97,19.6,21.8,29.23,48.97,48.53,3.82
F52.795_10.868,52.795,10.868,5.0,21.17,59.0,13.8,27.23,51.37,4.14
F53.388_9.747,53.388,9.747,5.27,19.7,74.67,9.0,16.33,66.23,3.45
F52.091_9.039,52.091,9.039,5.87,21.97,11.87,25.77,62.4,45.53,4.15
F51.964_10.51,51.964,10.51,5.67,22.27,23.13,30.33,46.5,36.67,3.74
F51.952_10.533,51.952,10.533,5.77,21.67,22.63,28.63,48.77,47.87,3.17
F51.799_11.427,51.799,11.427,7.27,25.33,15.9,24.57,59.53,37.03,4.0
F53.123_9.874,53.123,9.874,5.57,21.23,69.07,10.5,20.4,54.57,4.07
F52.383_9.402,52.383,9.402,6.17,21.03,39.17,21.73,39.13,37.03,3.04
F52.062_9.018,52.062,9.018,5.97,22.67,18.47,27.9,53.63,54.7,4.03
F52.537_9.851,52.537,9.851,5.13,19.13,61.37,17.9,20.77,42.2,3.4
F52.341_10.69,52.341,10.69,6.6,23.47,49.87,19.87,30.27,29.17,3.61
F51.502_9.179,51.502,9.179,6.5,21.57,33.3,29.1,37.6,28.4,2.79
F52.89_10.837,52.89,10.837,6.2,19.37,58.33,14.17,27.5,33.9,3.93
F53.195_9.981,53.195,9.981,5.23,19.5,69.0,9.07,21.93,56.57,3.92
F51.587_9.612,51.587,9.612,5.33,17.0,23.67,27.43,48.9,61.23,3.72
F52.356_9.779,52.356,9.779,5.37,19.57,39.23,24.03,36.77,43.57,3.31
F53.431_9.865,53.431,9.865,4.9,17.9,47.07,13.13,39.83,75.9,3.47
F52.264_9.611,52.264,9.611,5.8,19.73,21.87,24.8,53.33,33.47,3.04
F52.48_9.277,52.48,9.277,5.37,20.27,62.23,15.2,22.6,50.4,3.1
F51.595_10.602,51.595,10.602,5.53,23.33,26.13,29.8,44.03,52.17,4.16
F52.94_9.075,52.94,9.075,5.6,23.8,58.8,13.5,27.7,76.4,4.99
F53.243_10.71,53.243,10.71,5.43,17.57,56.7,13.93,29.43,65.3,3.28
F51.745_10.897,51.745,10.897,5.53,21.47,21.03,27.8,51.13,69.57,4.31
F52.272_10.598,52.272,10.598,5.2,23.43,35.83,26.03,38.1,45.6,4.13
F52.321_9.766,52.321,9.766,5.83,21.07,44.3,24.27,31.43,36.53,3.17
F52.299_10.356,52.299,10.356,5.2,21.2,34.53,21.0,44.43,44.53,3.1
F53.349_9.612,53.349,9.612,5.4,19.8,73.9,8.57,17.6,71.6,3.68
F52.338_9.872,52.338,9.872,5.03,19.37,39.1,25.4,35.47,35.07,2.93
F51.679_10.193,51.679,10.193,5.27,22.3,32.23,21.4,46.4,46.47,3.4
F52.321_10.433,52.321,10.433,6.13,21.33,51.37,23.8,24.87,33.33,3.32
F52.515_10.699,52.515,10.699,4.87,20.53,57.6,14.1,28.3,49.37,3.21
F52.525_10.126,52.525,10.126,6.33,20.73,44.5,20.3,35.13,34.57,3.35
F52.073_10.006,52.073,10.006,5.57,20.53,25.03,31.53,43.4,36.57,3.24
F52.19_9.608,52.19,9.608,5.67,20.67,23.03,25.33,51.63,33.6,2.94
F52.472_9.426,52.472,9.426,5.33,22.67,48.43,22.7,28.87,45.6,3.97
F52.534_9.72,52.534,9.72,5.33,22.0,46.17,23.83,30.0,45.47,3.53
F52.297_10.624,52.297,10.624,5.33,24.43,48.2,17.1,34.7,56.23,4.86
F52.223_10.526,52.223,10.526,6.27,22.53,36.4,24.6,39.0,35.03,5.03
F52.17_9.38,52.17,9.38,4.7,23.1,17.43,26.43,56.17,66.47,4.29
F52.388_9.703,52.388,9.703,5.83,22.9,49.9,21.9,28.2,45.37,3.76
F53.063_11.821,53.063,11.821,5.47,22.7,76.33,8.57,15.07,37.63,3.73
F51.752_9.926,51.752,9.926,6.63,21.43,31.17,22.0,46.83,32.43,2.87
F52.133_9.351,52.133,9.351,5.33,19.4,17.8,26.53,55.7,46.8,3.76
F51.689_11.213,51.689,11.213,5.13,22.27,16.2,28.33,55.47,44.43,3.36
F52.934_10.28,52.934,10.28,5.77,19.9,61.03,8.63,30.3,43.67,3.19
F51.506_11.972,51.506,11.972,6.2,23.0,27.53,22.77,49.73,38.1,4.02
F52.093_9.909,52.093,9.909,5.5,18.7,23.13,32.77,44.1,45.77,3.27
F53.166_9.926,53.166,9.926,5.13,19.1,66.5,11.43,22.03,67.83,3.25
F51.881_10.541,51.881,10.541,5.83,20.2,24.9,28.7,46.43,40.93,3.35
F53.091_10.582,53.091,10.582,5.33,19.0,66.7,10.77,22.53,52.43,3.3
F51.874_10.651,51.874,10.651,4.8,24.2,20.87,27.3,51.83,75.93,4.18
F52.486_9.441,52.486,9.441,5.77,21.8,50.5,21.83,27.67,42.3,3.34
F52.366_10.328,52.366,10.328,5.33,20.23,50.87,17.6,31.57,42.33,3.4
F51.578_10.137,51.578,10.137,6.67,22.6,48.1,23.63,28.23,32.03,3.6
F51.771_11.865,51.771,11.865,6.47,21.33,38.53,22.13,39.3,36.03,5.37
F51.563_10.71,51.563,10.71,5.27,20.47,19.2,30.4,50.37,38.77,2.95
F53.175_10.998,53.175,10.998,5.13,20.73,54.1,11.7,34.23,40.13,3.27
F52.003_9.655,52.003,9.655,5.33,20.1,20.93,28.57,50.47,48.13,4.68
F52.4_10.598,52.4,10.598,5.27,21.87,57.6,17.77,24.6,40.6,3.79
F52.304_10.335,52.304,10.335,6.03,21.57,28.17,23.97,47.87,38.83,3.37
F51.96_9.207,51.96,9.207,5.03,21.97,14.47,26.67,58.9,54.03,3.83
F52.298_10.352,52.298,10.352,5.13,21.5,33.9,21.87,44.23,46.1,3.24
F53.11_9.926,53.11,9.926,5.43,20.53,73.27,8.57,18.13,50.6,4.22
F53.255_10.31,53.255,10.31,5.33,19.5,65.57,10.3,24.13,54.4,3.23
F52.211_9.901,52.211,9.901,5.8,20.1,19.87,27.77,52.33,33.2,2.79
F51.839_10.108,51.839,10.108,5.6,19.6,19.77,29.5,50.73,35.2,3.23
F52.097_10.043,52.097,10.043,6.73,22.47,21.9,28.43,49.63,33.63,3.3
F51.76_9.983,51.76,9.983,6.63,20.27,30.9,22.13,46.87,33.57,2.83
F53.216_10.335,53.216,10.335,5.67,22.13,60.33,14.77,24.97,53.23,4.3
F51.642_9.446,51.642,9.446,5.33,18.93,24.37,31.2,44.4,42.73,3.36
F52.252_10.453,52.252,10.453,5.4,23.17,35.9,22.27,41.87,45.57,3.41
F51.54_11.443,51.54,11.443,5.17,23.97,17.2,25.33,57.43,42.0,3.68
F52.337_10.473,52.337,10.473,5.9,21.7,53.9,20.77,25.33,35.6,3.8
F53.11_10.443,53.11,10.443,5.87,19.27,56.6,11.97,31.43,37.47,2.91
F52.072_10.004,52.072,10.004,5.17,21.33,21.9,32.07,46.03,37.5,3.69
F53.294_9.813,53.294,9.813,5.13,17.43,71.63,10.17,18.23,50.8,3.62
F52.979_11.186,52.979,11.186,6.43,24.0,64.07,13.37,22.6,31.83,4.01
F51.691_10.357,51.691,10.357,6.0,25.43,22.97,25.37,51.63,75.57,4.59
F52.444_10.532,52.444,10.532,5.2,21.4,60.97,16.83,22.2,37.43,3.56
F53.076_11.262,53.076,11.262,5.07,23.43,74.77,8.2,17.07,58.83,4.41
F53.273_10.176,53.273,10.176,5.03,20.47,54.13,12.67,33.2,51.83,3.41
F52.702_10.258,52.702,10.258,5.4,19.7,46.63,19.2,34.13,53.13,3.35
F52.415_10.37,52.415,10.37,6.1,22.27,61.7,12.07,26.23,39.9,3.61
F52.1_10.319,52.1,10.319,5.3,21.73,22.1,30.5,47.4,46.9,3.49
F51.925_10.494,51.925,10.494,5.83,21.17,27.77,31.27,40.97,44.33,3.94
F52.138_10.657,52.138,10.657,5.33,21.17,26.6,27.6,45.77,46.8,3.11
F52.323_9.765,52.323,9.765,5.83,21.07,44.3,24.27,31.43,36.53,3.17
F53.22_10.49,53.22,10.49,6.17,20.3,60.57,12.33,27.1,41.23,3.11
F52.696_9.805,52.696,9.805,5.53,19.27,73.13,11.43,15.43,42.33,3.4
F53.166_9.968,53.166,9.968,5.27,19.67,44.83,17.53,37.63,60.37,3.64
F51.58_10.092,51.58,10.092,5.33,20.0,35.7,18.3,46.03,40.37,2.9
F53.145_9.902,53.145,9.902,5.57,18.8,70.8,10.13,19.07,43.3,4.18
F51.782_9.73,51.782,9.73,5.03,21.9,22.77,28.37,48.87,52.37,3.9
F52.011_9.651,52.011,9.651,5.33,20.8,21.87,27.2,50.9,51.93,4.34
F53.126_9.767,53.126,9.767,5.33,19.93,69.47,8.7,21.83,54.77,4.03
F53.209_9.879,53.209,9.879,5.23,20.7,68.83,12.93,18.23,59.47,3.89
F53.132_10.231,53.132,10.231,5.2,20.17,70.33,7.9,21.77,48.43,3.9
F51.571_10.098,51.571,10.098,5.87,19.4,30.17,22.3,47.53,33.6,2.99
F53.178_10.378,53.178,10.378,5.43,20.13,62.63,13.03,24.33,40.6,3.79
F51.556_10.835,51.556,10.835,5.63,20.97,20.23,27.8,52.0,32.1,3.01
F52.586_10.137,52.586,10.137,5.73,18.3,69.2,13.63,17.17,40.9,3.29
F52.23_10.513,52.23,10.513,5.83,23.2,35.93,25.33,38.7,40.8,5.25
F52.291_10.332,52.291,10.332,5.17,22.67,39.37,19.0,41.67,45.63,3.45
F52.268_10.552,52.268,10.552,5.53,21.83,33.6,26.47,39.93,52.67,4.04
F51.983_9.679,51.983,9.679,5.33,19.67,19.53,28.17,52.3,50.8,3.8
F51.512_10.168,51.512,10.168,6.2,21.3,48.0,19.9,32.1,33.3,3.16
F52.268_11.568,52.268,11.568,6.1,27.27,45.13,19.1,35.8,48.8,4.62
F52.984_11.89,52.984,11.89,5.23,21.1,79.6,9.0,11.4,58.43,5.0
F51.611_11.284,51.611,11.284,5.37,25.7,14.67,20.9,64.43,53.67,4.29
F51.656_11.349,51.656,11.349,5.53,24.27,11.07,25.87,63.1,53.23,4.89
F51.508_11.235,51.508,11.235,5.3,21.97,19.33,24.13,56.53,40.8,3.39
F53.147_9.908,53.147,9.908,5.67,18.3,52.13,12.97,34.9,48.33,3.64
F52.524_9.874,52.524,9.874,5.73,20.07,59.23,18.17,22.6,36.4,3.67
F52.317_10.452,52.317,10.452,6.0,23.17,49.7,22.27,28.03,42.67,3.64
F52.332_9.732,52.332,9.732,5.3,18.47,45.43,27.27,27.3,42.93,3.5
F51.787_10.295,51.787,10.295,4.63,27.9,23.93,25.1,50.97,104.6,4.88
